Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
ID35_2nd	0.100917128580383	0.00451782428007419	0.0226039623798775	0	0.185764528800088	0	0.15986169060155	0	0	0.0197275267567449	0.208714792988692	0	0.305897122149584	0	0	0.0615861744528832	0	0.0396782648375686	0.192583459756492	0	0	3.52073052441606	9999	0.783094433570004	0.647867883450925	4.822583
ID38_1st	0.109038909515838	0.0271824339940731	0	0.474783296151395	1.09974198824365	0.236107175025186	0.258517485037338	0	0	0	1.1682870584386	0	2.98050427492507	0	0	0.0952762289433125	0	0.0265571489939486	0.306726335296307	0	0.0903331275284049	1.96722953790688	9999	0.662733182778936	0.755792876568684	8.840285
ID38_2nd	0.162486166410051	0.218315586015983	0.00719455534163449	0.333694777497908	0.883356859497118	0.462601368757517	0.246309535868766	0	0	0	0.646900689278941	0	2.19167915754082	0.0475454172146308	0	0	0	0	0.406280164029847	0	0	2.00620672254678	9999	0.620509998959471	0.786140123685176	7.612571
ID38_3rd	0.0691094412128157	0.273088166860757	0	1.02533527918949	1.28414481249581	0.22588577920675	0.211715596593058	0	0	0	0.985789731646625	0	1.8995265414696	0	0.0187805575276715	0.418535523355241	0	0	0.403522902616279	0	0.0620043218169356	0.869417346008979	9999	0.554443469280492	0.836141718305549	7.746856
ID39_1st	0.042612864888765	0.0547280110371674	0.0143391383845264	0.287383885228049	0.0256846140607157	0.084741075068723	0.277775642560259	0.0978793272076947	0	0	0.571240306871495	0	1.21279903684902	0	0.0190081510805744	0.600366298231106	0	0.110524268371709	0.342595453317736	0	0	3.45660492684246	9999	0.659644746694328	0.754269658889214	7.198283
ID39_2nd	0	0.236754113712389	0	0.853026310845132	0.263547759359961	0.297234791592786	0.663555305077371	0	0	0	1.653707680831	0	0.236526180021351	0	0	0.178882145134434	0	0	0.231744096006095	0	0	6.24932461741948	9999	0.734296010494955	0.682752584669105	10.864303
ID39_3rd	0	0.342628568253116	0	2.53260555931814	0	0.389785779513904	0.441206203374239	0	0	0	2.25431191220847	0.0639704219223035	0.449117985770477	0	0	0.399516614922875	0	0	0.144521961219405	0	0	2.07411699349708	9999	0.680086349040714	0.739191927176956	9.091782
ID40_1st	0	0	0.0179855473450583	0.59246364624373	0.495639631739243	0	0.602780357730168	0	0	0	1.6185822532265	0	2.07251756359174	0	0	0.244887140301995	0	0.0666136165216846	0.255886805377359	0	0	3.27165443792253	9999	0.656462736571881	0.754809217577107	9.239011
ID40_2nd	0	0.177657029412568	0.0466687287550947	0.655056613444561	0.11196984529204	0.220249693609654	0.367703520771824	0	0	0	0.712073970199044	0	0.511307953827771	0	0	0.108273102638849	0	0	0.0814975411793094	0	0	3.92510400086929	9999	0.64872406886174	0.773338787229982	6.917562
ID40_3rd	0.0947151379370682	0.12642419234023	0.0072705240540845	1.10742692826601	0.0916501970688196	0.382131680491631	0.247943177684133	0.109959149419702	0	0	0.956170737871101	0	0.602044682252598	0	0.0229362078476696	0.521579048306135	0	0	0	0	0.574405844154311	3.58226349230651	9999	0.714146227052409	0.704045819479346	8.426921
ID41_1st	0	0.273437627246743	0.0249823198867315	0.0220893113156707	0.313009775602964	0	0.254166549067598	0	0	0	0.44098172878851	0	0.397272284582231	0	0	0.194488606088957	0	0.0733356177955909	0.413889253998109	0	0	4.61464492562689	9999	0.760014892668306	0.660964181425824	7.022298
ID41_2nd	0	0.065559245887755	0.0260456485150912	0.274677139077455	0	0.0839133156570763	0.150903639671218	0.00556286635331154	0	0	0.355781339367536	0	0.937580876029968	0	0	0.0328907982745365	0	0.00569949174790479	0	0	0	3.40211163941815	9999	0.749716689368477	0.679164355577635	5.340726
ID41_3rd	0.0891130969067573	0	0.0245236443813211	0.11692043585467	0.250576848976284	0.0244690881145415	0.0968410837639384	0.0788249738323282	0	0	0.276099960905884	0	0.250916646965332	0	0	0.185556470155746	0.00181386620337272	0.0814002666099158	0.375617303741629	0	0	3.91584231358828	9999	0.756530654345037	0.669512813687463	5.768516
