Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
Alpha_ID66_1st,0.741448206935424,0.226946151284778,0.502605728449962,0,4.93744095236637,0,3.91627067878443,0,0,1.84281501911304,5.86765843594404,0,0,0,0,0,0,1.4828309885482,2.49879119440356,0,0,104.060783208809,0,0.742603804471993,0.717553598270538,126.077590564639
Alpha_ID66_2nd,0,1.71262212849057,0,5.50186419896977,1.4101336913086,3.24990819930929,0.59460632331784,0,0,0,8.35806796560433,0,2.61468168793085,0,0,0.75553115627201,0,0,1.70541304793012,0,2.1057012473945,34.8263600302782,0,0.681139364217006,0.735184084394718,62.8348896768061
Alpha_ID68_1st,1.94902192774551,0.105649567984423,0.709719509643864,0,5.03829023912037,0,0,1.24718152166842,0,1.20792049778433,3.74193611233116,0,0,0,0,0,0.350845555000426,2.02362893717855,3.75265320626329,0,0,115.089458818816,0,0.762131859255347,0.700682742422939,135.216305893536
Alpha_ID69_1st,0.483706951691871,2.24412528620435,0,5.50549738107872,2.40087842078657,0,3.2632812510378,1.5341554745506,0,0,4.52112303221282,0.25834946135799,0,0,0,3.74803038714679,0.310101669018811,0.137346322513886,4.38528041199249,0,0,56.3647312583921,0,0.746147913426515,0.670919782367157,85.1566073079848
Alpha_ID69_2nd,0.0841409202803325,0.456512345639356,0,6.71861228520069,0,3.95013053466956,3.61729467187659,0,0,0,9.56732337321797,0,9.31527333982149,0,0,0.859701082096264,0,0,2.65393763129615,0,0,34.4993735098179,0,0.709664149675609,0.705476417349514,71.7222996939164
Alpha_ID70_1st,1.60217252224897,1.79844151566963,0.681661351276893,0,4.32845934201684,0,1.9265779138275,0.601895643757167,0,0.985195992487866,6.12486851969767,0,0,0,0,0,0.0296750302650318,1.72167947532435,2.01263409476095,0,0,110.875883381937,0,0.740210774822824,0.725062026395058,132.68914478327
Alpha_ID70_2nd,3.1625558070033,0.411014533814595,0.0573702410029657,0,5.33039106984163,0,0,0,0,0.19691982787404,4.3225269097572,0,9.5021057485097,0,0,2.95126901319175,0.00818877215229815,0.586175162072707,0,11.3581079971036,0,57.3527549404899,0,0.708756622106498,0.712465778454885,95.2393800228137
Alpha_ID71_1st,0,1.13485153939891,0.0694048122641065,2.25198123051283,0.682953825476995,1.6718534058486,5.01526271771117,0,0,0,13.4787492220166,0,19.7835934848038,0,0,0.930239910429154,0,0.21590737154316,2.55909633576518,0,0,37.508437070085,0,0.70563969562744,0.708994662205707,85.3023309258555
Alpha_ID71_2nd,1.96512787015803,1.92021021046377,0.187191845779577,0.546284413702857,2.57465197635576,0,5.77194614861602,0.213751845299113,0,0.672298487691226,5.76656499535891,0,0,0,0,1.1585865934756,0.348376657351852,1.77366880351953,4.48381030201011,0,0,93.7209976068716,0,0.761313058725734,0.673423518796787,121.103467756654
Alpha_ID72_1st,0,3.20167797816119,0.182109126019123,0,2.02445309828155,0,1.68750927494479,0,0,0,4.96288374233284,0,10.5791314573524,0,0,0.0560931947381683,0,0,2.26062562774807,0,0,74.197136650612,0,0.711700227251576,0.742099980330827,99.1516201501901
Alpha_ID72_2nd,2.37127247800045,0.299114405310469,0,0,1.03040230382823,2.89683357411236,2.13534188711962,0,0,0,6.09033203578064,0,6.85565682316414,0,0,0.71559262349813,0,0.103780026435701,2.37180502955775,0,1.11784029209868,50.1144743556946,0,0.622419653532492,0.814226027854998,76.1024458346008
Alpha_ID8_1st,3.15630732928761,1.51684778445348,0,1.04609100093376,3.23368233272789,6.89571954006027,3.78299417757178,0,0,0,4.04967785917398,0,0,0,0,0,0.230443334418535,1.49103306504039,4.54996232775232,0,0,71.2237407923062,0,0.823450994214377,0.570991211902097,101.176499543726
Alpha_ID8_2nd,2.44751874958969,1.09105316959708,0.179065322347016,0,5.99596268689494,0,4.01315592224124,2.12016876077266,0,2.29848840094825,2.35587870827362,0,0,0,0,0,0,1.78335144761707,1.79123983064758,0,0,92.9586605619074,0,0.798397040827942,0.625750198805711,117.034543560837
Gamma_ID64_1st,1.10168186142451,1.78247018450075,0,1.38840908167527,0,4.81902453267736,2.81595775025774,0,0,0,7.77588618714815,0,9.52018779645936,0,0,0.901769419968696,0,0,1.79095628368318,0,1.53885935731199,38.0440359840565,0,0.58413825520408,0.824738425443763,71.4792384391635
Gamma_ID65_1st,5.19589326028943,0.363106512149905,0,8.35282870278178,4.17260164319451,0,3.84368638927551,0,0,0,8.97010749364675,0,2.63178634595929,0,0,1.16566791623994,0,0,2.20157275243421,0,6.50866446710904,25.4713051347904,0,0.602699669882892,0.798473281268178,68.8772206178707
Gamma_ID67_1st,2.16702454637487,0.212674215357224,0.342734504386783,0,5.19101562583594,0,0,1.96336143380953,0,0,3.69246914459409,0,0,0,0,2.52671055380563,0,1.78959342312907,0,2.44979532153417,0,84.1437968110206,0,0.622966565135911,0.858627409527829,104.479175579848
Seronegative_ID103_1st,1.10308972071821,3.02476144649715,0,7.15217696087306,0.150591540169684,4.37384811489602,1.58282027461107,0,0,0,4.24198401871343,0,3.27121139618683,0,0,3.09620790526476,0,0,2.04936190993088,0,0,33.6077800999716,0,0.684533036631834,0.729794579177076,63.6538333878327
Seronegative_ID110_1st,0.388273162905338,2.6531165017416,0,3.37715012879878,4.36065198528706,5.21794581114531,3.16558643788831,0,0,0,4.81286173578467,0.0327111903079618,4.49245171815006,0,0,1.25138675376429,0,0.00459517886375916,0,0,0,40.5393877965036,0,0.67030448969675,0.74690884857163,70.2961184011407
Seronegative_ID123_1st,1.88055498880947,2.94110690639653,0,5.10306794822383,2.9398263053386,4.32744361071086,3.97815856111529,0,0,0,9.55642942125807,0,7.63600622956682,0,0,0.720554809423316,0,0.298772255948771,1.08925964632102,0,0,13.2500576191688,0,0.594499291785334,0.807691371538281,53.7212383022814
Seronegative_ID142_1st,1.75160909918354,1.15354955913469,0,6.8618284824256,1.87539120049938,9.24171119023702,1.7076247716293,0,0,0,6.54017021917049,0,3.91380850439603,0,0,0.295490192669473,0,0.0217411470460455,0,0,0,9.04523098531946,0,0.599938387580397,0.802271824556822,42.408155351711
Seronegative_ID143_1st,2.1787702054198,1.69634775702798,0,3.34723949318034,4.38333074784261,7.57817968568,2.59370820693972,0,0,0,7.45208033027879,0,3.0583521517336,0,0,0.231557070252621,0,0.0198537722812989,0.938404252302083,0,0,18.8012919544376,0,0.594405784794798,0.804179740957149,52.2791156273764
Seronegative_ID144_1st,1.9284130661991,1.71040458961417,0,2.68288256171412,2.91664845044025,3.78054746582431,4.07986961757162,0,0,0,9.75291162182662,0,8.35954895376627,0,0,1.09900675959452,0,0.271403250616203,0.589091866902211,0,0,30.1690551267291,0,0.632196416074297,0.775027728258193,67.3397833307985
Seronegative_ID151_1st,3.16204368055004,3.9959376289671,0,4.15638480747627,2.2179071184301,5.70293149978311,1.77108662412379,0.372035715688421,0,0,6.7702178965938,0,2.89387200669783,0,0,1.11607238263859,0,0.0450582004669478,1.57794006481782,0,0,33.5555081380247,0,0.78447385261674,0.632159672580571,67.3369957642586
Seronegative_ID1560_1st,3.43334827504915,3.80303843337812,0,3.59363593025531,5.20542370893511,5.94213107655734,2.44695329267917,0,0,0,2.55928023666774,0.0995417040989837,2.91596474944701,0,0,0.70141566620163,0,0.241283388751324,1.24576396331429,0,0,14.4231989510907,0,0.67053314068506,0.755515888371061,46.6109793764259
Seronegative_ID1562_1st,3.96890260567906,2.99082587870231,0,16.8489979677551,0,0,2.54687188064183,1.75209925657213,0,3.43037541253035,2.82962219082129,0,0.413334864093788,0,0,2.5943954477982,0.263143957729933,0,0,0,0,13.8883190547863,0,0.703041289061093,0.728804841805986,51.5268885171103
Seronegative_ID1573_1st,6.15708740432423,1.7880554135594,0,5.94747904150514,2.6441371310709,0,1.80941296755643,0.723747958486328,0,0.6118430479148,4.2385754307776,0,3.75459645753487,0,0,0.619668548896293,0,0.0301194199799609,0.58626637461662,0,0.441660827528769,26.0709516929787,0,0.68827442060758,0.726997959192871,55.42360171673
Seronegative_ID21_1st,3.26726731371224,1.76845507069207,0,4.78364984195703,1.2058676021272,5.05208168365242,2.68908972024328,0,0,0.365572999736464,5.5379867768036,0,13.1840246683186,0,0,0.495646151222706,0,0.0447020821610125,0.580194273924182,0,0,9.46463493331987,0,0.651616972089118,0.772754369061988,48.4391731178707
Seronegative_ID28_1st,1.93154047329337,2.81174876912367,0,2.25288861349249,5.91601198324928,4.7911752097673,1.18733820046138,0,0,0,7.52485771937104,0,1.75588677619892,0,0,1.06272887588436,0,0,2.64686023225707,0,3.84210119434203,30.6829773232815,0,0.704067105876532,0.713670298576521,66.4061153707224
Seronegative_ID29_1st,3.72602543779846,1.93934388482418,0,3.490102771795,3.94284866142569,10.1878220659668,3.19987514504373,0,0,0,7.49248557328058,0.120300878389579,0.638786247472457,0,0,0.419303269483273,0,0.104676675806475,0.164473285909278,0,0,30.5845021465307,0,0.659116670505722,0.752682826189216,66.0105460437262
Seronegative_ID342_1st,0.250386528496508,2.13575508475411,0.0437625411132696,4.56007311636698,1.70080771158955,5.38374300786515,2.0354396379707,0,0,0,14.3086017343451,0,6.4643112297105,0,0,0.343574251213782,0,0,2.52032305100721,0,0,23.8400068489131,0,0.747969160995261,0.678856808781731,63.586784743346
Seronegative_ID346_1st,3.40500300445669,1.62609967722355,0,4.66189431015112,6.11506307676814,5.89275241847618,0.887318628306327,0,0,0,10.2708158048242,0.402471848185819,8.73675424367085,0,0,0.313589779600314,0,0,1.39164050105586,0,0,13.8252104411212,0,0.657631732340263,0.76491950977527,57.5286137338403
Seronegative_ID362_1st,1.50670764038358,1.96272402778214,0,5.36801051827274,2.5471150477748,6.57715165780022,2.39581583683549,0,0,0,4.32503493966898,0.602743842578123,0.680552524778608,0,0,1.6916088053931,0.210636687098928,0.0864865935137848,3.7055241493731,0,0.608891916426081,35.3445584073773,0,0.733091304558718,0.682971668589145,67.613562595057
Seronegative_ID366_1st,0.676491068294634,2.94766449082171,0,4.59294446172663,5.3507863547501,1.30070664576192,2.43230122520783,0,0,0,4.47622308352445,0,9.67121409551049,0,0,0.892329171052746,0,0,2.34385734052479,0,0,42.1640870932429,0,0.775131135252585,0.633694048397733,76.8486050304182
Seronegative_ID368_1st,1.70686273998394,2.33597923881635,0,12.7094063136066,1.6852319239769,4.85613605872155,3.08508522719235,0,0,0,6.16025576440335,0,6.00309735127167,0,0,0.615709487253678,0,0.178926798011524,0.722221509245041,0,1.41572084970996,16.8027054412291,0,0.712414717014876,0.722562316660683,58.2773387034221
Seronegative_ID375_1st,0.828658002212586,1.46720681060107,0,7.59846656385157,3.19151750050349,8.39929271319257,3.69269611559129,0,0,0,7.34467887066015,0,3.17602822883831,0,0,0.444781749333812,0,0.00943914309903461,0.169452986791182,0,0,14.5341073191272,0,0.684720628113706,0.740731432204621,50.8563260038023
Seronegative_ID376_1st,0,1.87886969158573,0,4.36141544733433,5.30465033829649,8.565214142983,3.63128602325353,0,0,0,10.7548233820777,0,5.97062761863488,0,0,1.16893080293451,0,0.0840293420272255,1.77579524797473,0,0,20.8194416530119,0,0.732564803777385,0.702761065296856,64.3150836901141
Seronegative_ID377_1st,1.29000512815512,2.24260140660996,0,7.39897561416978,2.43985467423933,1.97220410554941,4.32632210707435,0,0,0,6.19432532704476,0.31125639263015,0,0,0,2.64793124746553,0.369349477930291,0.824110877758287,2.01656477222289,0,0,31.9058953425342,0,0.77682781676585,0.642135449859823,63.939396473384
Seronegative_ID393_1st,0,2.37860803115041,0,1.57409618352235,3.44851994398931,1.91308330076914,2.59935121836153,0,0,0.437539344569745,5.9673751916653,0,7.82512071516525,0,0,1.04265858017016,0,0.0325257630807019,2.48151536452457,0,0,40.672083990408,0,0.782413803055494,0.624128275522883,70.3724776273764
Seronegative_ID398_1st,1.39777255342202,2.09778539709334,0,5.13934751755359,4.00446290630926,6.25930581916506,3.28949579191721,0,0,0,5.41458801866944,0.180680870663655,0,0,0,3.29095379342157,0.194339312401041,0,2.57562822101439,0,0,42.1548654732744,0,0.776445608257797,0.635074651425256,75.9992256749049
Seronegative_ID403_1st,1.02032407980709,1.54585214394552,0,15.7618435930012,0,1.24377329311352,6.04307689408421,0,0,0,9.77249097342214,0,2.11335455912271,0,0,1.86252764135955,0,0.771987178014744,0.376214603444727,0,0,16.1153445178709,0,0.599505803446061,0.801287042294585,56.6267894771863
Seronegative_ID405_1st,0,2.61547276124889,0,9.69663920883587,2.06890118649214,2.40539585133947,4.69308747053088,0,0,0,5.52751630020893,0,2.82372963488043,0,0,0.788157258026272,0,0.0396759206965771,2.3938566593889,0,0,36.8126562179334,0,0.762259384941636,0.651803384980456,69.8650884695817
Seronegative_ID410_1st,0,2.97501823654427,0,4.00230354150979,4.45138399188111,2.75944597354812,0.655282927623507,0,0,0,4.44413592557771,0,5.87951396354527,0,0,1.12601592650912,0,0,1.69137112194898,0,0,43.8867465928331,0,0.768556634875265,0.641523028537407,71.8712182015209
Seronegative_ID417_1st,1.95771553515308,3.3521201919234,0,10.7024708728818,1.51801147989014,2.15445994537294,2.92183286958779,0,0,0.051759086917304,7.53784497672193,0,3.12507495273643,0,0,0.412122689121481,0,0,1.54476218743605,0,0.406936319806073,18.7293235426418,0,0.72107170508483,0.710205289556191,54.4144346501901
Seronegative_ID419_1st,4.15984446238698,3.50362923129361,0,5.02907282392058,7.80344205289158,7.07648237601467,1.5994812111173,0,0,0,4.25535240379973,0,2.68279701423761,0,0,0.254212857662402,0,0.0266976781784356,0.263308831170685,0,0.0395183934428612,4.67024970951093,0,0.64954322899368,0.773195811216451,41.3640890456274
Seronegative_ID420_1st,1.22599022689938,3.88559483654669,0,7.41283583368473,1.73608338331386,6.35091859847338,2.80679359500699,0,0,0,4.72295187059501,0,5.56479371091957,0,0,0.388459623653337,0,0.098957519841263,0.21752056505721,0,0,28.2517574793546,0,0.718281264071472,0.700399381977938,62.662657243346
Seronegative_ID421_1st,3.40715237758963,1.96811034245203,0,8.15769476979677,1.06916217352848,3.47294893885526,3.19215091100836,0,0,1.2204029092141,5.50989404056884,0,1.73612554096032,0,0,0.356751551143638,0,0,0.293242432176768,0,0.688600364760715,22.346146092812,0,0.702576877702686,0.717851269618682,53.4183824448669
Seronegative_ID422_1st,5.81566465574841,1.10058435516662,0,1.97367579942795,4.48534217099302,10.8671920778157,2.26454101583123,0,0,0,3.78483568325898,0.378097380044106,5.70201102741288,0,0,0.384156923795042,0,0.0721438704910136,0.393751495895756,0,0.421203548355138,20.7773054957642,0,0.674746389545076,0.745545643191423,58.4205055
Seronegative_ID423_1st,0.893204396513882,2.90785715584429,0,3.96111153897649,4.09458811104821,10.9244582148511,1.69683431047948,0,0,0,5.04909012836699,0,0.988066418810188,0,0,0.215455510672104,0,0.0824795197818629,0.861979458255409,0,0,29.2351670729019,0,0.733987196433724,0.684246343437331,60.9102918365019
Seronegative_ID427_1st,0.311946676532404,3.38507109863174,0,4.07136459789873,2.82822615157608,3.99061800848501,2.07069595109844,0,0,0,6.32624735989146,0,7.06484425842535,0,0,0.555427017550275,0,0.0719524418659299,2.17777073591959,0,0,32.6396353276003,0,0.739905881721168,0.675569403384147,65.4937996254753
Seronegative_ID429_1st,1.7181771960695,1.88441515827897,0,1.4835044659864,6.20143172229885,1.74500432983505,3.98897177091653,0,0,0.949423402835912,4.90550855325341,0,1.22698851874644,0,0,1.04508849218438,0,0.00570384144866372,2.78867185028575,0,0.368816732736728,45.271612581093,0,0.764051883976264,0.646536558728905,73.5833186159696
Seronegative_ID430_1st,2.85321337858368,2.5733615607015,0,1.93919229316449,2.98767494832721,8.90589868252633,1.96272175667158,0,0,0.196005887310218,6.23856772842399,0,4.19854868087901,0,0,0.811274153897295,0,0.0970581598393952,1.50923152128634,0,0,24.626303573484,0,0.733414428149594,0.691996471022739,58.8990523250951
Seronegative_ID431_1st,5.67068283067291,0,0,3.3532195504229,4.25957244102579,11.7057905658522,2.02496803422281,0,0,0,6.72879069836682,0,5.84168718999126,0,0,0.45759264356884,0,0.0284591618167704,1.55118840964474,0,0.438496660674682,13.4987941977707,0,0.641290532983876,0.778676693210418,55.5592423840304
Seronegative_ID433_1st,1.09851636465903,4.84250997733651,0,5.33843400587684,0,4.9844589274514,3.09949649861571,0,0,0,8.628607088569,0,3.88246237119487,0,0,0.424567253338005,0,0,2.15654971494904,0,0.33281529111415,23.2244178129791,0,0.708340393731839,0.715167661823493,58.0128353060837
Seronegative_ID434_1st,1.08995888357003,3.19587556988397,0,3.48208472811053,4.05654090793637,2.5465495541174,2.92929840231872,0,0,0,4.77397509356435,0,5.82852595689251,0,0,2.68691156394077,0.259462372579682,0.182131227902988,2.57261519385142,0,0,37.5283790168141,0,0.681350513024238,0.732545884428793,71.1323084714829
Seronegative_ID439_1st,2.64903200914818,2.17797358072436,0,5.21345611854577,3.03215986383303,5.47426739894601,1.48552906666138,0,0,0,7.27280265923439,0,4.44363783167099,0,0.0747046582686019,2.26234217247976,0.097237493253533,0,1.04577286093635,0,0,25.2234440011265,0,0.726078974770487,0.69782922164019,60.4523597148289
Seronegative_ID448_1st,0.847417119442492,3.9491093895888,0,4.75617480820759,1.48913990524133,4.3581195599725,0.988009280991531,0,0,0,18.1753235005377,0,4.59412510315132,0.0407769068971146,0,0.450033736250391,0,0,1.13870746645412,0,0.447726953258101,15.7312448422503,0,0.670627505889086,0.746831708457812,56.9659085722433
Seronegative_ID53_1st,0.0507264692032037,3.33307491102241,0,4.10300303423978,0.342381842438522,10.2196102353387,2.47508152643004,0,0,0,5.82383033749546,0,4.35681822275388,0,0,0.344992068933441,0,0.0998575788330233,0.312457643890517,0,0.532047095112218,20.7161814544609,0,0.683355084598057,0.735124543921338,52.7100624201521
Seronegative_ID59_1st,6.25656274259707,0.56007031715423,0,5.40956169644925,2.23923790523211,0.919619338622908,2.20383205935297,0.111182113485812,0,0,10.2706454032334,0,10.4789152429486,0,0,0.585744053863998,0,0,1.90399173670438,0,0,36.5528155310398,0,0.743143727094007,0.673515064471328,77.4921781406844
Seronegative_ID63_1st,0,3.38664125144436,0,4.80169859824781,1.88590062800267,0,2.30742069544004,0,0,0,3.82742441274396,0,7.68152162191912,0,0,1.00149939136148,0,0.060126510450695,1.11983248012617,0,0.497935627579774,46.4445980355356,0,0.753536851764071,0.662526761061309,73.0145992528517
Seronegative_ID76_1st,2.05759927038808,1.88437450744671,0,9.94258350874268,3.37400828934337,3.60047144262422,3.83450070639283,0,0,0,12.3076681685978,0,8.38336500888255,0,0,1.25329348772085,0,0.113142511598157,1.1034751991725,0,0,22.3522835017518,0,0.673217832761576,0.747399532349933,70.2067656026616
Seronegative_ID88_1st,0.509343965467625,2.791873926683,0,8.53465003941791,0.453312929855417,3.96169318434421,3.19966411411779,0,0,0,7.85956889892762,0,2.5153015757501,0,0,1.18241307274242,0,0,1.7784365357897,0,1.41977524317832,30.3916985612544,0,0.664213628459509,0.748178748371256,64.5977320475285
Seronegative_ID12_1st,2.00970340958463,2.84676727493595,0,2.28581809268881,4.08142925919951,14.2228635242825,1.51386422030602,0,0,0,3.44535757817131,0,1.32548205516182,0,0,0.350117213126668,0,0.0485471781180631,0.691875240204286,0,0,46.3872824580228,0,0.802724135817015,0.600401178355159,79.2091075038023
Seronegative_ID13_1st,2.92775659645665,2.36255776491851,0,5.39934554816611,0.97284906729071,12.6673646921798,1.64585257313247,0,0,0,4.35892131530643,0,0,0,0,0.37756430428582,0,0.0806209299117288,0.903368248928527,0,0,42.2716104099936,0,0.814375531255989,0.588375872132337,73.9678114505703
Seronegative_ID16_1st,2.53025331117725,2.93350309318179,0,2.38464405894627,6.92653387689516,8.68581807988707,1.87107184740916,0,0,0,2.29835556988496,0.16187440673489,0,0,0,0.353951378109291,0,0,1.8199301561361,0,0,55.7847373319042,0,0.808877351377895,0.589999213267956,85.7506731102662
Seronegative_ID17_1st,3.22524234070642,0.97851930929196,0,3.84330414665101,1.89067319918473,7.93081058561556,2.88110062559273,0,0,0,2.68340503307348,0,0,0,0,3.03666639552383,0.0794335246598376,0.904956549856846,1.88575145861172,0,0,47.8929311924486,0,0.79019473104657,0.614947851668407,77.2327943612167
