Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
BNT_Naive_13_Day10,0.349558473649699,1.73324786168852,0,1.27869829017438,4.02970182567755,5.91135649988626,1.87740316773287,0,0,0,7.15049802880543,0,0,0,0,0.630372755482383,0,0,1.94023561059032,0,0,43.4860682676814,0,0.781720398147411,0.625692263831084,68.3871407813688
BNT_Naive_13_Day35,0.592926170881593,1.18681111580754,0,1.86040389113009,0,1.09697312585916,1.41307854394159,0,0,0,6.23806826772833,0,7.71008347095531,0,0,0.787981184775558,0,0,2.82154609043479,0,0,35.4435995396267,0,0.781801221012856,0.625154237708346,59.1514714011407
BNT_Naive_14_Day0,0,3.5815752456049,0,3.35129849376451,5.48344817125229,2.88617636777087,2.20352325331807,0,0,0,3.29560485299361,0,0,0,0.0883054984345895,1.74872002958344,0.238537844790192,0,1.72559771413062,0,0,37.7173180739843,0,0.761169004107032,0.64985766792243,62.3201055456274
BNT_Naive_14_Day11,1.42446046571723,1.20382575695778,0,3.60438836159728,4.12740582451653,4.56743418162856,2.88351381614462,0,0,0,4.34303561581967,0,0,0,0.0795372967880776,2.6546217996218,0.235183458316319,0,1.71923932872141,0,0,36.3150485371365,0,0.760677051741811,0.651153073963421,63.1576944429658
BNT_Naive_14_Day40,1.01370135873324,0.532328216445895,0.0638547963888622,3.4545520367196,1.61475257656559,0,1.54151434392329,0,0,0,10.002654975455,0,8.14779423781795,0,0,0.436807034850878,0,0,1.66903802210399,0,0,29.4437495759007,0,0.783099108437646,0.626422985965741,57.9207471749049
BNT_Naive_14_Day41,1.29857121108966,1.36343056747212,0.00250843776758895,3.15266491208353,3.22737943393181,0,2.08681214197744,0.112446158872863,0,0,3.49767284516363,0,5.92413303615884,0,0.0820124840049144,2.29323218415405,0.293877969281911,0,2.1488292168906,0,0,29.3720795817594,0,0.78236041997559,0.626916764187462,54.8556501806084
BNT_Naive_14_Day48,1.54289327495182,1.40305334636107,0,4.09451181829627,1.94987458812181,1.29954568805312,0.680888307449099,0.0981848635907918,0.177728864925602,0.550737414167827,7.25962936586642,0,7.01754308241522,0,0,0.378003530659189,0,0,0.545917418819447,0,0,27.9753313070448,0,0.758734960126592,0.654299710390436,54.9738428707224
BNT_Naive_1_Day0,0.996467554184502,2.18525882287458,0,1.72720322934796,6.67036993122014,1.55911126991719,2.59756791412531,0,0,0,1.06595049251988,0.296658861175871,0,0,0.0389429071141036,2.29896802447902,0.267685809335933,0.0693253152264599,2.73915272692649,0,0,29.3621177347085,0,0.700326429818864,0.714353618430364,51.8747805931559
BNT_Naive_1_Day10,1.36740789882795,0.5315356827067,0,0.111695496816889,8.54249953245048,6.25599370478213,2.71047659977266,0,0,0,4.032292633411,0,1.04801964582584,0,0,0.473945549589588,0,0,0.833233147261514,0,0,36.6771421123575,0,0.750846925685155,0.661363284283692,62.5842420038023
BNT_Naive_1_Day34,0.613165682866543,1.37055954443871,0,1.25402156273795,5.39425680724273,2.03564107246979,1.43169554927664,0.632060168545287,0.110936229014522,0.357372452541208,3.24473489863703,0.25367380569356,4.79039356436282,0,0,0.334623814538629,0,0,1.30426298618038,0,0,27.1466817207698,0,0.782429143436271,0.626546281601248,50.2740798593156
